------------------------------------------------------------------
          COSMO v0.8.5 - A Quadratic Objective Conic Solver
                         Michael Garstka
                University of Oxford, 2017 - 2022
------------------------------------------------------------------

Problem:  x ∈ R^{2868},
          constraints: A ∈ R^{5531x2868} (14910 nnz),
          matrix size to factor: 8399x8399,
          Floating-point precision: Float64
Sets:     ZeroSet of dim: 2903
          DensePsdConeTriangle of dim: 2628 (72x72)
Settings: ϵ_abs = 1.0e-05, ϵ_rel = 1.0e-05,
          ϵ_prim_inf = 1.0e-04, ϵ_dual_inf = 1.0e-04,
          ρ = 0.1, σ = 1e-06, α = 1.6,
          max_iter = 1000000,
          scaling iter = 10 (on),
          check termination every 25 iter,
          check infeasibility every 40 iter,
          KKT system solver: QDLDL
Acc:      Anderson Type2{QRDecomp},
          Memory size = 15, RestartedMemory,	
          Safeguarded: true, tol: 2.0
Setup Time: 858.53ms

Iter:	Objective:	Primal Res:	Dual Res:	Rho:
789775	 3.4233e+01	2.5580e+01	1.2318e-03	2.2861e-06
789800	 3.4232e+01	2.3947e+01	1.3470e-03	2.2861e-06
789825	 3.4231e+01	1.8205e+01	1.6747e-03	2.2861e-06
789850	 3.4230e+01	1.4787e+01	1.8558e-03	2.2861e-06
789875	 3.4229e+01	1.2912e+01	1.9043e-03	2.2861e-06
789900	 3.4229e+01	1.1607e+01	1.9473e-03	2.2861e-06
789925	 3.4228e+01	1.1606e+01	2.0460e-03	2.2861e-06
789950	 3.4228e+01	1.1607e+01	2.0251e-03	2.2861e-06
789975	 3.4228e+01	1.1606e+01	2.1022e-03	2.2861e-06
790000	 3.4227e+01	1.1605e+01	2.1539e-03	2.2861e-06
790025	 3.4227e+01	1.1605e+01	2.1704e-03	2.2861e-06
790050	 3.4223e+01	1.2736e+01	2.1020e-03	2.2861e-06
790075	 3.4220e+01	1.4033e+01	2.1078e-03	2.2861e-06
790100	 3.4219e+01	1.6082e+01	2.0574e-03	2.2861e-06
790125	 3.4219e+01	1.6309e+01	2.0374e-03	2.2861e-06
790150	 3.4218e+01	1.9871e+01	1.9478e-03	2.2861e-06
790175	 3.4218e+01	2.2529e+01	1.8474e-03	2.2861e-06
790200	 3.4218e+01	2.3779e+01	1.7891e-03	2.2861e-06
790225	 3.4217e+01	2.5376e+01	1.6566e-03	2.2861e-06
790250	 3.4216e+01	2.5483e+01	1.6350e-03	2.2861e-06
790275	 3.4215e+01	2.7005e+01	1.4929e-03	2.2861e-06
790300	 3.4215e+01	2.8602e+01	1.2993e-03	2.2861e-06
790325	 3.4215e+01	2.9411e+01	1.1143e-03	2.2861e-06
790350	 3.4213e+01	2.9970e+01	9.2664e-04	2.2861e-06
790375	 3.4213e+01	2.9766e+01	8.6929e-04	2.2861e-06
790400	 3.4213e+01	2.9714e+01	8.6756e-04	2.2861e-06
790425	 3.4213e+01	2.9538e+01	8.6867e-04	2.2861e-06
790450	 3.4212e+01	2.9631e+01	9.0013e-04	2.2861e-06
790475	 3.4212e+01	2.9631e+01	9.1723e-04	2.2861e-06
790500	 3.4211e+01	2.9093e+01	9.5510e-04	2.2861e-06
790525	 3.4211e+01	2.5740e+01	1.3666e-03	2.2861e-06
790550	 3.4211e+01	2.5259e+01	1.3674e-03	2.2861e-06
790575	 3.4211e+01	2.4569e+01	1.4270e-03	2.2861e-06
790600	 3.4211e+01	2.4167e+01	1.4592e-03	2.2861e-06
790625	 3.4210e+01	2.3306e+01	1.5330e-03	2.2861e-06
790650	 3.4209e+01	1.8844e+01	1.7714e-03	2.2861e-06
790675	 3.4206e+01	1.1802e+01	2.0185e-03	2.2861e-06
790700	 3.4204e+01	1.1591e+01	2.0226e-03	2.2861e-06
790725	 3.4202e+01	1.1590e+01	2.0420e-03	2.2861e-06
790750	 3.4201e+01	1.1590e+01	2.0153e-03	2.2861e-06
790775	 3.4201e+01	1.1591e+01	1.9816e-03	2.2861e-06
790800	 3.4201e+01	1.1590e+01	1.9139e-03	2.2861e-06
790825	 3.4201e+01	1.1590e+01	1.8522e-03	2.2861e-06
790850	 3.4200e+01	1.1590e+01	1.8754e-03	2.2861e-06
790875	 3.4199e+01	1.3900e+01	1.9694e-03	2.2861e-06
790900	 3.4199e+01	1.5722e+01	1.9910e-03	2.2861e-06
790925	 3.4197e+01	1.6438e+01	1.9905e-03	2.2861e-06
790950	 3.4197e+01	1.6755e+01	1.9797e-03	2.2861e-06
790975	 3.4196e+01	1.9296e+01	2.0314e-03	2.2861e-06
791000	 3.4196e+01	2.0803e+01	2.0393e-03	2.2861e-06
791025	 3.4195e+01	2.4697e+01	2.0531e-03	2.2861e-06
791050	 3.4194e+01	2.7502e+01	2.0273e-03	2.2861e-06
791075	 3.4193e+01	2.8426e+01	2.0284e-03	2.2861e-06
791100	 3.4193e+01	2.8783e+01	2.0217e-03	2.2861e-06
791125	 3.4192e+01	2.6680e+01	2.0556e-03	2.2861e-06
791150	 3.4191e+01	2.6790e+01	2.0436e-03	2.2861e-06
791175	 3.4190e+01	2.7353e+01	2.0068e-03	2.2861e-06
791200	 3.4188e+01	2.8115e+01	1.9675e-03	2.2861e-06
791225	 3.4187e+01	2.8806e+01	1.9259e-03	2.2861e-06
791250	 3.4187e+01	3.2431e+01	1.8785e-03	2.2861e-06
791275	 3.4186e+01	3.2954e+01	1.8507e-03	2.2861e-06
791300	 3.4185e+01	3.2858e+01	1.8426e-03	2.2861e-06
791325	 3.4184e+01	3.4065e+01	1.7104e-03	2.2861e-06
791350	 3.4183e+01	3.5177e+01	1.6058e-03	2.2861e-06
791375	 3.4182e+01	3.4954e+01	1.6041e-03	2.2861e-06
791400	 3.4181e+01	3.4078e+01	1.6018e-03	2.2861e-06
791425	 3.4181e+01	3.3047e+01	1.5987e-03	2.2861e-06
791450	 3.4179e+01	3.1824e+01	1.6573e-03	2.2861e-06
791475	 3.4178e+01	3.2223e+01	1.6009e-03	2.2861e-06
791500	 3.4178e+01	2.7415e+01	1.9154e-03	2.2861e-06
791525	 3.4176e+01	2.8722e+01	1.8783e-03	2.2861e-06
791550	 3.4174e+01	2.9332e+01	1.9896e-03	2.2861e-06
791575	 3.4173e+01	2.8400e+01	2.1547e-03	2.2861e-06
791600	 3.4172e+01	2.6421e+01	2.2825e-03	2.2861e-06
791625	 3.4172e+01	2.5846e+01	2.3430e-03	2.2861e-06
791650	 3.4171e+01	2.4582e+01	2.4131e-03	2.2861e-06
791675	 3.4170e+01	2.1678e+01	2.5551e-03	2.2861e-06
791700	 3.4168e+01	1.7328e+01	2.7117e-03	2.2861e-06
791725	 3.4168e+01	1.2707e+01	2.8166e-03	2.2861e-06
791750	 3.4168e+01	1.1567e+01	2.9221e-03	2.2861e-06
791775	 3.4168e+01	1.1567e+01	2.8710e-03	2.2861e-06
791800	 3.4168e+01	1.1567e+01	2.8605e-03	2.2861e-06
791825	 3.4168e+01	1.1567e+01	2.9479e-03	2.2861e-06
791850	 3.4167e+01	1.1567e+01	2.9595e-03	2.2861e-06
791875	 3.4167e+01	1.1567e+01	2.9779e-03	2.2861e-06
791900	 3.4167e+01	1.1567e+01	2.9348e-03	2.2861e-06
791925	 3.4166e+01	1.3064e+01	2.8105e-03	2.2861e-06
791950	 3.4166e+01	1.3099e+01	2.8630e-03	2.2861e-06
791975	 3.4165e+01	1.4665e+01	2.8341e-03	2.2861e-06
792000	 3.4165e+01	1.6498e+01	2.7633e-03	2.2861e-06
792025	 3.4164e+01	1.9900e+01	2.6397e-03	2.2861e-06
792050	 3.4162e+01	2.0955e+01	2.5705e-03	2.2861e-06
792075	 3.4162e+01	2.2902e+01	2.4642e-03	2.2861e-06
792100	 3.4162e+01	2.4272e+01	2.4304e-03	2.2861e-06
792125	 3.4161e+01	2.3982e+01	2.4369e-03	2.2861e-06
792150	 3.4161e+01	2.5881e+01	2.2891e-03	2.2861e-06
792175	 3.4159e+01	2.7993e+01	2.2090e-03	2.2861e-06
792200	 3.4159e+01	3.3124e+01	1.7900e-03	2.2861e-06
792225	 3.4158e+01	3.5416e+01	1.5875e-03	2.2861e-06
792250	 3.4158e+01	3.5555e+01	1.6063e-03	2.2861e-06
792275	 3.4158e+01	3.8628e+01	1.4238e-03	2.2861e-06
792300	 3.4157e+01	3.9796e+01	1.3048e-03	2.2861e-06
792325	 3.4156e+01	3.9436e+01	1.3310e-03	2.2861e-06
792350	 3.4156e+01	4.0558e+01	1.2911e-03	2.2861e-06
792375	 3.4155e+01	4.1208e+01	1.2717e-03	2.2861e-06
792400	 3.4155e+01	4.3192e+01	1.2489e-03	2.2861e-06
792425	 3.4155e+01	4.4714e+01	1.2337e-03	2.2861e-06
792450	 3.4153e+01	4.5476e+01	1.2200e-03	2.2861e-06
792475	 3.4152e+01	4.6698e+01	1.2124e-03	2.2861e-06
792500	 3.4152e+01	4.6950e+01	1.2240e-03	2.2861e-06
792525	 3.4152e+01	4.7474e+01	1.3772e-03	2.2861e-06
792550	 3.4151e+01	4.6620e+01	1.4786e-03	2.2861e-06
792575	 3.4149e+01	4.6463e+01	1.4787e-03	2.2861e-06
792600	 3.4149e+01	4.5198e+01	1.6285e-03	2.2861e-06
792625	 3.4149e+01	4.2704e+01	2.1172e-03	2.2861e-06
792650	 3.4150e+01	4.0668e+01	2.4035e-03	2.2861e-06
792675	 3.4150e+01	3.5397e+01	2.9112e-03	2.2861e-06
792700	 3.4150e+01	3.0484e+01	3.2379e-03	2.2861e-06
792725	 3.4150e+01	2.5372e+01	3.4047e-03	2.2861e-06
792750	 3.4150e+01	1.9587e+01	3.5822e-03	2.2861e-06
792775	 3.4149e+01	1.1551e+01	3.7167e-03	2.2861e-06
792800	 3.4149e+01	1.1550e+01	3.6631e-03	2.2861e-06
792825	 3.4148e+01	1.1550e+01	3.8205e-03	2.2861e-06
792850	 3.4148e+01	1.2732e+01	3.9252e-03	2.2861e-06
792875	 3.4147e+01	1.1549e+01	3.9025e-03	2.2861e-06
792900	 3.4147e+01	1.1549e+01	3.8984e-03	2.2861e-06
792925	 3.4146e+01	1.1548e+01	3.8513e-03	2.2861e-06
792950	 3.4146e+01	1.1548e+01	3.7213e-03	2.2861e-06
792975	 3.4145e+01	1.1548e+01	3.6349e-03	2.2861e-06
793000	 3.4143e+01	1.9550e+01	3.3818e-03	2.2861e-06
793025	 3.4142e+01	2.4069e+01	3.1253e-03	2.2861e-06
793050	 3.4142e+01	2.6929e+01	2.9889e-03	2.2861e-06
793075	 3.4141e+01	2.9068e+01	2.8748e-03	2.2861e-06
793100	 3.4141e+01	3.0271e+01	2.8112e-03	2.2861e-06
793125	 3.4141e+01	3.2624e+01	2.6445e-03	2.2861e-06
793150	 3.4140e+01	3.6675e+01	2.3696e-03	2.2861e-06
793175	 3.4140e+01	3.7003e+01	2.3439e-03	2.2861e-06
793200	 3.4138e+01	3.4398e+01	2.7414e-03	2.2861e-06
793225	 3.4138e+01	3.7612e+01	2.3422e-03	2.2861e-06
793250	 3.4137e+01	3.9903e+01	2.0521e-03	2.2861e-06
793275	 3.4136e+01	4.1848e+01	1.7937e-03	2.2861e-06
793300	 3.4136e+01	4.2272e+01	1.7491e-03	2.2861e-06
793325	 3.4135e+01	4.2920e+01	1.6269e-03	2.2861e-06
793350	 3.4134e+01	4.3786e+01	1.4856e-03	2.2861e-06
793375	 3.4134e+01	4.5688e+01	1.2068e-03	2.2861e-06
793400	 3.4133e+01	4.6084e+01	1.2135e-03	2.2861e-06
793425	 3.4132e+01	4.8310e+01	1.2393e-03	2.2861e-06
793450	 3.4132e+01	4.9121e+01	1.2606e-03	2.2861e-06
793475	 3.4130e+01	4.9777e+01	1.2574e-03	2.2861e-06
793500	 3.4129e+01	4.8230e+01	1.2349e-03	2.2861e-06
793525	 3.4128e+01	4.7645e+01	1.2373e-03	2.2861e-06
793550	 3.4127e+01	4.5630e+01	1.5510e-03	2.2861e-06
793575	 3.4126e+01	4.1788e+01	2.0045e-03	2.2861e-06
793600	 3.4126e+01	3.7994e+01	2.3403e-03	2.2861e-06
793625	 3.4125e+01	3.4526e+01	2.6181e-03	2.2861e-06
793650	 3.4124e+01	3.2922e+01	2.7453e-03	2.2861e-06
793675	 3.4123e+01	2.5604e+01	2.9858e-03	2.2861e-06
793700	 3.4122e+01	2.1976e+01	3.1462e-03	2.2861e-06
793725	 3.4118e+01	1.1533e+01	3.2975e-03	2.2861e-06
793750	 3.4114e+01	1.1529e+01	3.4784e-03	2.2861e-06
793775	 3.4113e+01	1.1528e+01	3.4887e-03	2.2861e-06
793800	 3.4113e+01	1.1529e+01	3.4261e-03	2.2861e-06
793825	 3.4113e+01	1.5836e+01	3.3135e-03	2.2861e-06
793850	 3.4112e+01	2.0296e+01	3.1668e-03	2.2861e-06
793875	 3.4112e+01	2.4479e+01	2.9650e-03	2.2861e-06
793900	 3.4111e+01	1.5522e+01	3.6138e-03	2.2861e-06
793925	 3.4110e+01	2.4039e+01	3.0098e-03	2.2861e-06
793950	 3.4110e+01	2.8159e+01	2.6918e-03	2.2861e-06
793975	 3.4109e+01	2.8683e+01	2.6323e-03	2.2861e-06
794000	 3.4109e+01	3.1103e+01	2.4397e-03	2.2861e-06
794025	 3.4108e+01	3.2630e+01	2.3134e-03	2.2861e-06
794050	 3.4107e+01	3.3422e+01	2.2472e-03	2.2861e-06
794075	 3.4106e+01	3.5093e+01	2.0460e-03	2.2861e-06
794100	 3.4106e+01	3.7920e+01	1.5273e-03	2.2861e-06
794125	 3.4106e+01	3.8803e+01	1.3593e-03	2.2861e-06
794150	 3.4105e+01	3.8659e+01	1.3830e-03	2.2861e-06
794175	 3.4104e+01	3.9174e+01	1.2062e-03	2.2861e-06
794200	 3.4103e+01	4.0677e+01	8.2469e-04	2.2861e-06
794225	 3.4102e+01	4.0812e+01	8.2791e-04	2.2861e-06
794250	 3.4101e+01	4.2191e+01	8.7575e-04	2.2861e-06
794275	 3.4100e+01	4.2189e+01	8.8643e-04	2.2861e-06
794300	 3.4100e+01	4.2136e+01	8.9308e-04	2.2861e-06
794325	 3.4099e+01	4.1828e+01	9.1001e-04	2.2861e-06
794350	 3.4098e+01	4.1476e+01	9.1734e-04	2.2861e-06
794375	 3.4097e+01	4.0480e+01	9.2443e-04	2.2861e-06
794400	 3.4095e+01	3.9675e+01	9.3045e-04	2.2861e-06
794425	 3.4095e+01	3.7511e+01	1.1976e-03	2.2861e-06
794450	 3.4094e+01	3.3659e+01	1.6084e-03	2.2861e-06
794475	 3.4094e+01	2.9944e+01	1.9545e-03	2.2861e-06
794500	 3.4093e+01	2.9250e+01	2.0209e-03	2.2861e-06
794525	 3.4093e+01	2.5899e+01	2.2418e-03	2.2861e-06
794550	 3.4090e+01	2.1332e+01	2.4711e-03	2.2861e-06
794575	 3.4092e+01	1.1513e+01	3.2479e-03	2.2861e-06
794600	 3.4092e+01	1.1513e+01	3.0892e-03	2.2861e-06
794625	 3.4091e+01	1.1513e+01	3.0965e-03	2.2861e-06
794650	 3.4092e+01	1.1513e+01	3.1039e-03	2.2861e-06
794675	 3.4092e+01	1.1513e+01	3.0778e-03	2.2861e-06
794700	 3.4091e+01	1.1571e+01	2.8812e-03	2.2861e-06
794725	 3.4091e+01	1.4706e+01	2.8391e-03	2.2861e-06
794750	 3.4090e+01	1.6199e+01	2.7812e-03	2.2861e-06
794775	 3.4090e+01	2.1440e+01	2.5680e-03	2.2861e-06
794800	 3.4090e+01	2.4072e+01	2.4513e-03	2.2861e-06
794825	 3.4089e+01	2.4999e+01	2.3750e-03	2.2861e-06
794850	 3.4089e+01	2.4816e+01	2.4502e-03	2.2861e-06
794875	 3.4089e+01	2.5508e+01	2.4129e-03	2.2861e-06
794900	 3.4088e+01	2.6361e+01	2.3523e-03	2.2861e-06
794925	 3.4086e+01	2.8571e+01	2.3324e-03	2.2861e-06
794950	 3.4085e+01	2.9557e+01	2.2690e-03	2.2861e-06
794975	 3.4085e+01	3.0158e+01	2.2705e-03	2.2861e-06
795000	 3.4085e+01	3.2179e+01	2.1229e-03	2.2861e-06
795025	 3.4084e+01	3.2567e+01	2.0755e-03	2.2861e-06
795050	 3.4083e+01	3.2752e+01	2.0522e-03	2.2861e-06
795075	 3.4082e+01	3.4884e+01	1.6302e-03	2.2861e-06
795100	 3.4081e+01	3.5000e+01	1.5691e-03	2.2861e-06
795125	 3.4080e+01	3.5027e+01	1.4186e-03	2.2861e-06
795150	 3.4080e+01	3.5613e+01	1.2050e-03	2.2861e-06
795175	 3.4079e+01	3.7091e+01	8.9148e-04	2.2861e-06
795200	 3.4077e+01	3.7724e+01	5.8987e-04	2.2861e-06
795225	 3.4075e+01	3.7857e+01	5.2071e-04	2.2861e-06
795250	 3.4075e+01	3.8073e+01	5.2505e-04	2.2861e-06
795275	 3.4074e+01	3.8103e+01	5.2593e-04	2.2861e-06
795300	 3.4073e+01	3.7572e+01	5.2194e-04	2.2861e-06
795325	 3.4073e+01	3.6385e+01	6.9368e-04	2.2861e-06
795350	 3.4072e+01	3.4677e+01	9.3542e-04	2.2861e-06
795375	 3.4070e+01	2.7763e+01	1.8182e-03	2.2861e-06
795400	 3.4070e+01	1.7499e+01	2.7985e-03	2.2861e-06
795425	 3.4070e+01	1.4796e+01	2.9192e-03	2.2861e-06
795450	 3.4069e+01	1.1499e+01	3.1088e-03	2.2861e-06
795475	 3.4069e+01	1.1499e+01	3.1534e-03	2.2861e-06
795500	 3.4067e+01	1.1499e+01	3.1614e-03	2.2861e-06
795525	 3.4067e+01	1.1498e+01	3.1887e-03	2.2861e-06
795550	 3.4067e+01	1.1498e+01	3.1422e-03	2.2861e-06
795575	 3.4066e+01	1.6245e+01	2.9987e-03	2.2861e-06
795600	 3.4066e+01	1.8328e+01	2.9316e-03	2.2861e-06
795625	 3.4065e+01	1.9252e+01	2.8873e-03	2.2861e-06
795650	 3.4065e+01	2.2006e+01	2.7190e-03	2.2861e-06
795675	 3.4064e+01	2.4956e+01	2.5419e-03	2.2861e-06
795700	 3.4064e+01	2.4334e+01	2.5872e-03	2.2861e-06
795725	 3.4063e+01	2.6172e+01	2.4204e-03	2.2861e-06
795750	 3.4062e+01	2.9399e+01	2.1721e-03	2.2861e-06
795775	 3.4062e+01	3.1500e+01	1.9907e-03	2.2861e-06
795800	 3.4062e+01	3.3839e+01	1.6817e-03	2.2861e-06
795825	 3.4061e+01	3.3325e+01	1.8235e-03	2.2861e-06
795850	 3.4061e+01	3.3270e+01	2.3594e-03	2.2861e-06
795875	 3.4060e+01	3.5033e+01	2.3330e-03	2.2861e-06
795900	 3.4059e+01	3.5321e+01	1.9648e-03	2.2861e-06
795925	 3.4059e+01	3.6247e+01	1.8253e-03	2.2861e-06
795950	 3.4058e+01	3.8068e+01	1.3495e-03	2.2861e-06
795975	 3.4058e+01	3.8904e+01	8.5849e-04	2.2861e-06
796000	 3.4056e+01	3.9319e+01	8.6287e-04	2.2861e-06
796025	 3.4056e+01	3.9978e+01	8.6336e-04	2.2861e-06
796050	 3.4056e+01	3.9666e+01	8.5530e-04	2.2861e-06
796075	 3.4056e+01	3.9681e+01	8.5781e-04	2.2861e-06
796100	 3.4056e+01	3.7923e+01	8.8227e-04	2.2861e-06
796125	 3.4056e+01	3.4383e+01	1.4678e-03	2.2861e-06
796150	 3.4055e+01	3.3902e+01	1.5336e-03	2.2861e-06
796175	 3.4054e+01	3.2409e+01	1.6431e-03	2.2861e-06
796200	 3.4053e+01	3.0962e+01	1.7565e-03	2.2861e-06
796225	 3.4052e+01	3.0006e+01	1.8434e-03	2.2861e-06
796250	 3.4052e+01	2.8665e+01	1.9618e-03	2.2861e-06
796275	 3.4052e+01	2.6933e+01	2.1138e-03	2.2861e-06
796300	 3.4052e+01	2.4750e+01	2.2747e-03	2.2861e-06
796325	 3.4052e+01	2.1738e+01	2.4424e-03	2.2861e-06
796350	 3.4050e+01	2.0432e+01	2.4748e-03	2.2861e-06
796375	 3.4050e+01	2.0789e+01	2.4747e-03	2.2861e-06
796400	 3.4050e+01	1.7509e+01	2.6363e-03	2.2861e-06
796425	 3.4049e+01	1.5105e+01	2.7296e-03	2.2861e-06
796450	 3.4049e+01	1.1483e+01	2.8576e-03	2.2861e-06
796475	 3.4048e+01	1.1482e+01	2.9104e-03	2.2861e-06
796500	 3.4048e+01	1.1482e+01	2.9433e-03	2.2861e-06
796525	 3.4047e+01	1.1482e+01	3.0126e-03	2.2861e-06
796550	 3.4047e+01	1.1481e+01	3.1025e-03	2.2861e-06
796575	 3.4045e+01	1.1480e+01	3.0971e-03	2.2861e-06
796600	 3.4045e+01	1.1480e+01	3.1507e-03	2.2861e-06
796625	 3.4044e+01	1.1554e+01	3.1242e-03	2.2861e-06
796650	 3.4043e+01	1.2155e+01	3.1205e-03	2.2861e-06
796675	 3.4043e+01	1.2133e+01	3.1215e-03	2.2861e-06
796700	 3.4043e+01	1.2515e+01	3.0650e-03	2.2861e-06
796725	 3.4042e+01	1.2904e+01	2.9848e-03	2.2861e-06
796750	 3.4041e+01	1.9176e+01	2.8030e-03	2.2861e-06
796775	 3.4041e+01	2.2535e+01	2.6487e-03	2.2861e-06
796800	 3.4040e+01	2.4062e+01	2.5647e-03	2.2861e-06
796825	 3.4039e+01	2.5419e+01	2.4386e-03	2.2861e-06
796850	 3.4039e+01	2.6956e+01	2.3115e-03	2.2861e-06
796875	 3.4037e+01	2.8412e+01	2.1244e-03	2.2861e-06
796900	 3.4036e+01	2.8259e+01	2.1337e-03	2.2861e-06
796925	 3.4036e+01	3.1913e+01	1.8150e-03	2.2861e-06
796950	 3.4035e+01	3.3757e+01	1.5059e-03	2.2861e-06
796975	 3.4035e+01	3.4155e+01	1.4538e-03	2.2861e-06
797000	 3.4034e+01	3.5764e+01	1.1548e-03	2.2861e-06
797025	 3.4034e+01	3.6989e+01	9.1780e-04	2.2861e-06
797050	 3.4034e+01	3.8042e+01	9.4012e-04	2.2861e-06
797075	 3.4032e+01	3.7302e+01	9.9983e-04	2.2861e-06
797100	 3.4031e+01	3.7063e+01	1.0457e-03	2.2861e-06
797125	 3.4031e+01	3.4182e+01	1.2498e-03	2.2861e-06
797150	 3.4029e+01	2.9363e+01	1.4625e-03	2.2861e-06
797175	 3.4029e+01	2.6415e+01	1.7954e-03	2.2861e-06
797200	 3.4028e+01	2.2314e+01	2.1576e-03	2.2861e-06
797225	 3.4026e+01	2.0916e+01	2.2345e-03	2.2861e-06
797250	 3.4025e+01	1.8877e+01	2.3020e-03	2.2861e-06
797275	 3.4025e+01	1.7842e+01	2.3292e-03	2.2861e-06
797300	 3.4024e+01	1.5524e+01	2.4202e-03	2.2861e-06
797325	 3.4018e+01	1.1467e+01	2.6034e-03	2.2861e-06
797350	 3.4018e+01	1.1469e+01	2.6891e-03	2.2861e-06
797375	 3.4018e+01	1.1471e+01	2.7752e-03	2.2861e-06
797400	 3.4018e+01	1.1471e+01	2.8025e-03	2.2861e-06
797425	 3.4018e+01	1.1471e+01	2.8420e-03	2.2861e-06
797450	 3.4018e+01	1.1471e+01	2.7752e-03	2.2861e-06
797475	 3.4017e+01	1.1471e+01	2.7521e-03	2.2861e-06
797500	 3.4017e+01	1.3297e+01	2.7536e-03	2.2861e-06
797525	 3.4017e+01	1.4839e+01	2.6536e-03	2.2861e-06
797550	 3.4017e+01	1.9105e+01	2.4314e-03	2.2861e-06
797575	 3.4016e+01	2.4670e+01	2.3315e-03	2.2861e-06
797600	 3.4016e+01	2.7129e+01	2.0831e-03	2.2861e-06
797625	 3.4016e+01	3.1294e+01	1.6897e-03	2.2861e-06
797650	 3.4016e+01	3.2666e+01	1.5352e-03	2.2861e-06
797675	 3.4015e+01	3.3102e+01	1.4123e-03	2.2861e-06
797700	 3.4015e+01	3.4043e+01	1.2619e-03	2.2861e-06
797725	 3.4015e+01	3.5097e+01	1.2524e-03	2.2861e-06
797750	 3.4015e+01	3.4627e+01	1.2252e-03	2.2861e-06
797775	 3.4015e+01	3.4324e+01	1.1986e-03	2.2861e-06
797800	 3.4015e+01	3.4578e+01	1.1909e-03	2.2861e-06
797825	 3.4014e+01	3.3933e+01	1.2129e-03	2.2861e-06
797850	 3.4013e+01	3.3336e+01	1.2894e-03	2.2861e-06
797875	 3.4014e+01	3.2102e+01	1.3570e-03	2.2861e-06
797900	 3.4013e+01	2.9881e+01	1.3802e-03	2.2861e-06
797925	 3.4012e+01	2.6275e+01	1.3780e-03	2.2861e-06
797950	 3.4012e+01	2.5859e+01	1.3740e-03	2.2861e-06
797975	 3.4012e+01	2.5245e+01	1.3732e-03	2.2861e-06
798000	 3.4012e+01	2.3074e+01	1.3357e-03	2.2861e-06
798025	 3.4011e+01	2.0460e+01	1.3999e-03	2.2861e-06
798050	 3.4011e+01	1.7131e+01	1.5570e-03	2.2861e-06
798075	 3.4010e+01	1.5262e+01	1.6521e-03	2.2861e-06
798100	 3.4009e+01	1.4352e+01	1.6892e-03	2.2861e-06
798125	 3.4009e+01	1.2263e+01	1.7634e-03	2.2861e-06
798150	 3.4008e+01	1.1464e+01	1.7885e-03	2.2861e-06
798175	 3.4004e+01	1.1460e+01	1.9045e-03	2.2861e-06
798200	 3.4002e+01	1.1458e+01	1.9204e-03	2.2861e-06
798225	 3.4002e+01	1.1458e+01	1.9828e-03	2.2861e-06
798250	 3.4002e+01	1.1458e+01	2.0159e-03	2.2861e-06
798275	 3.4001e+01	1.1458e+01	1.9908e-03	2.2861e-06
798300	 3.4000e+01	1.1458e+01	1.9778e-03	2.2861e-06
798325	 3.4000e+01	1.1457e+01	1.9682e-03	2.2861e-06
798350	 3.4000e+01	1.1456e+01	1.9401e-03	2.2861e-06
798375	 3.4000e+01	1.1456e+01	1.9340e-03	2.2861e-06
798400	 3.3997e+01	1.1455e+01	1.9168e-03	2.2861e-06
798425	 3.3995e+01	1.5196e+01	1.8050e-03	2.2861e-06
798450	 3.3995e+01	1.8065e+01	1.7048e-03	2.2861e-06
798475	 3.3995e+01	1.8630e+01	1.6937e-03	2.2861e-06
798500	 3.3995e+01	1.9547e+01	1.6286e-03	2.2861e-06
798525	 3.3995e+01	2.2602e+01	1.5251e-03	2.2861e-06
798550	 3.3994e+01	2.6702e+01	1.4538e-03	2.2861e-06
798575	 3.3994e+01	2.7724e+01	1.3905e-03	2.2861e-06
798600	 3.3994e+01	2.8225e+01	1.2976e-03	2.2861e-06
798625	 3.3994e+01	2.9210e+01	1.2471e-03	2.2861e-06
798650	 3.3994e+01	2.8819e+01	1.1717e-03	2.2861e-06
798675	 3.3993e+01	2.6512e+01	1.5061e-03	2.2861e-06
798700	 3.3993e+01	2.6587e+01	1.6005e-03	2.2861e-06
798725	 3.3992e+01	2.5445e+01	1.6221e-03	2.2861e-06
798750	 3.3992e+01	2.4630e+01	1.6441e-03	2.2861e-06
798775	 3.3991e+01	2.3826e+01	1.6756e-03	2.2861e-06
798800	 3.3990e+01	2.1788e+01	1.7576e-03	2.2861e-06
798825	 3.3990e+01	2.1507e+01	1.8025e-03	2.2861e-06
798850	 3.3990e+01	2.0958e+01	1.8746e-03	2.2861e-06
798875	 3.3989e+01	1.9095e+01	1.9324e-03	2.2861e-06
798900	 3.3989e+01	1.4060e+01	2.0255e-03	2.2861e-06
798925	 3.3986e+01	1.4078e+01	2.0373e-03	2.2861e-06
798950	 3.3984e+01	1.3735e+01	1.9962e-03	2.2861e-06
798975	 3.3984e+01	1.4094e+01	2.0537e-03	2.2861e-06
799000	 3.3984e+01	1.4194e+01	2.0707e-03	2.2861e-06
799025	 3.3984e+01	1.3825e+01	2.0472e-03	2.2861e-06
799050	 3.3984e+01	1.3554e+01	2.0119e-03	2.2861e-06
799075	 3.3984e+01	1.2597e+01	1.8938e-03	2.2861e-06
799100	 3.3984e+01	1.2103e+01	1.8231e-03	2.2861e-06
799125	 3.3984e+01	1.2739e+01	1.6476e-03	2.2861e-06
